,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
9,False,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,"[18, 10749]",11216,Cinema Paradiso,it,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",11.2731,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,1988-11-17,False,False,8.426,4801
10,False,/bCakS265nbi6fYB3bwuzVLAsjsv.jpg,"[35, 10749]",259694,How to Be Single,en,How to Be Single,"New York City is full of lonely hearts seeking the right match, and what Alice, Robin, Lucy, Meg, Tom and David all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love.",10.0702,/a4Ce3qHqIyHM3QfGsiVTAu3YADJ.jpg,2016-02-08,False,False,6.254,3348
11,False,/rZfmzpixLKLR3Hg2u0WgC7XLFl8.jpg,[27],1339713,Obsession,en,Obsession,"After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",11.6338,/40I66L7QKguTFDPvcLcdiTbAD7I.jpg,2026-04-16,False,False,6.0,3
12,False,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,"[35, 12, 878]",550988,Free Guy,en,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",11.7529,/dxraF0qPr1OEgJk17ltQTO84kQF.jpg,2021-08-11,False,False,7.45,9729
13,False,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,"[27, 9648, 80]",176,Saw,en,Saw,"Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom.",11.3542,/rLNSOudrayDBo1uqXjrhxcjODIC.jpg,2004-10-01,False,False,7.421,9994
14,False,/uD267eSiACfWLxp47t3gYymOQRj.jpg,"[16, 35, 10751]",93456,Despicable Me 2,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,10.966,/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,2013-06-26,False,False,6.944,11961
15,False,/oRzXPixvyO3zHbAXatpOwbM6u1S.jpg,"[27, 9648, 53]",405746,Door,ja,DOOR,"Yasuko, a housewife, lives in an urban high-rise apartment with her husband Satoru and her son Takuto.  Annoyed by spam calls and door-to-door salesmen, Yasuko slams the door on a salesman’s hand when he tries to squeeze a flyer through the apartment's chained front door. He leaves, but the next day, her nightmare starts.",9.7996,/uNTZ9vp32AYd6kcAcm63jVg6u44.jpg,1988-05-14,False,False,6.019,26
16,False,/jXDselREPq8TOVGM4dzBBUM7xVk.jpg,"[28, 878, 12]",399579,Alita: Battle Angel,en,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",10.9608,/xRWht48C2V8XNfzvPehyClOvDni.jpg,2019-01-31,False,False,7.245,9930
17,False,/8AAuJtCzaibYkbE0QVHc8EBsELB.jpg,"[14, 28, 12, 16, 10751]",82702,How to Train Your Dragon 2,en,How to Train Your Dragon 2,"Five years after uniting the dragons and Vikings of Berk, Hiccup and Toothless soar beyond their homeland, charting the vast unknown. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider with a startling connection to Hiccup. And as the ruthless dragon conqueror Drago Bludvist rises to seize control of both dragons and people alike, Hiccup must step into his role as a true leader and, alongside his friends and Toothless, protect Berk from a devastating war.",10.8095,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,2014-06-05,False,False,7.679,10374
18,False,/30TgnSvXiL7NQoQ5WWwHqw0FRhA.jpg,"[18, 10749]",48650,Room in Rome,es,Habitación en Roma,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",11.6331,/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,2010-05-07,False,False,6.405,824
19,False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,Encanto,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",11.575,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,False,False,7.569,10155
0,False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,Encanto,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",11.575,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,False,False,7.6,10155
1,False,/7FRraud59N3s10bbf9bfYjvwx3v.jpg,"[53, 9648]",402,Basic Instinct,en,Basic Instinct,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",10.0164,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,1992-03-20,False,False,6.941,4341
2,False,/r7K6Xt0RX4Mw0cAbZVw5cyb1Tux.jpg,"[28, 12, 14]",566525,Shang-Chi and the Legend of the Ten Rings,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,16.8819,/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,2021-09-01,False,False,7.494,10314
3,False,/lgBZlJ1LHQel5nneNQMoesmvc7l.jpg,"[28, 12, 10752]",1271,300,en,300,"A story very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians.",11.2811,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,2007-03-07,False,False,7.197,14654
4,False,/AkzGC9vQbKMHGebetpjBF4bU4VS.jpg,"[27, 53]",1010756,The Strangers: Chapter 2,en,The Strangers: Chapter 2,"After learning that one of their victims, Maya, is still alive, The Strangers return to finish the job. With nowhere to run and no one to trust, Maya soon finds herself in a brutal fight for survival against psychopaths more than willing to kill anyone who stands in their way.",12.5212,/pqADzs5SJvI2jC0DThPVMuNJcWS.jpg,2025-09-25,False,False,6.127,296
5,False,/liiPM38H376CDqxJ7VeQjan5YUy.jpg,"[16, 35, 12, 10751]",57800,Ice Age: Continental Drift,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",11.2898,/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,2012-06-27,False,False,6.383,8067
6,False,/9UoAp9XEfa9u9mKNUeS2tRRYVEZ.jpg,"[18, 10749]",28468,The Key,it,La chiave,"In 1940s Venice, after twenty years' marriage, retired art critic Nino Rolfe and his younger wife Teresa feel their passion waning. To help her shed her inhibitions and rekindle their relationship, the professor records his sexual fantasies in a diary.",11.0975,/e6g2geNLgFzMbriH6EvSJZD78nx.jpg,1983-10-19,False,False,6.0,436
7,False,/dCwIUV23UFYITQMq93gqWsjfc1t.jpg,"[35, 12, 28]",244998,Senario XX,ms,Senario XX,"One alien crashed in a small village in Malaysia, create havoc with the villagers. To make it worst, there is some bad alien who pursue him.",11.8439,/scoQLzyPEsL7pSzN22Af2xKzl35.jpg,2005-05-19,False,False,0.0,0
8,False,/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg,[18],1402,The Pursuit of Happyness,en,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,13.3487,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,2006-12-14,False,False,7.885,10539
9,False,/5r2NPZgYBB8ALBL3q4iX9AjTLJ6.jpg,"[10749, 18]",1308821,First Taste,tl,Unang Tikim,"Yuna, a woman engaged with her long time boyfriend, Nicco, starts to have second thoughts when she meets again her first love, Becca. Now she is torn between the man she loves and the woman she first loved.",11.7834,/oDWZS6LznvdH7mZOYfCro0ISJCM.jpg,2024-07-07,False,False,5.389,9
10,False,/fwf4L3r2ZU9ptOB9nOo5nuVLo1i.jpg,"[10749, 18]",398818,Call Me by Your Name,en,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",11.9313,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,2017-10-01,False,False,8.092,12708
11,False,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,"[16, 10402, 35, 10751]",438695,Sing 2,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",11.5566,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,False,False,7.832,4742
12,False,/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg,"[18, 10752]",600,Full Metal Jacket,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,12.2888,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,1987-06-26,False,False,8.119,11386
13,False,/nLFxvLokHe3bQmrmAfljIfax2jQ.jpg,"[878, 80]",185,A Clockwork Orange,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",11.4613,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,1971-10-28,False,False,8.178,13764
14,False,/4Nx40jwpoTHPjCWNGoaZ6kaoGxa.jpg,[18],255709,Hope,ko,소원,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",11.2271,/x9yjkm9gIz5qI5fJMUTfBnWiB2o.jpg,2013-10-02,False,False,8.383,838
15,False,/vbkW4KerpshPZnP84w9qwSfYrhu.jpg,"[27, 53]",1198984,We Bury the Dead,en,We Bury the Dead,"After a catastrophic military disaster, the dead don't just rise - they hunt. Ava searches for her missing husband, but what she finds is far more terrifying.",10.424,/xZqo0yPARmyF8TACVNyaOACkYWG.jpg,2026-01-01,False,False,6.024,185
16,False,/sra8XnL96OyLHENcglmZJg6HA8z.jpg,"[12, 28, 53]",954,Mission: Impossible,en,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",11.8075,/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,1996-05-22,False,False,7.024,9922
17,False,,[],1480259,太太日記,cn,太太日記,hong kong film,11.2094,,1965-01-01,False,False,0.0,0
18,False,/eHaazLxM5LRMh0ySkVy7SK6wUWt.jpg,"[12, 28, 878]",101299,The Hunger Games: Catching Fire,en,The Hunger Games: Catching Fire,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",11.7929,/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg,2013-11-15,False,False,7.427,18368
19,False,/wVg8Fndzwq3ts3zedhW3Vn9aC4B.jpg,[18],812037,Last Summer,fr,L'Été dernier,"One summer, a French teenager who has been living with his mother in the city moves in with his estranged father’s family in the countryside, where he clashes with his stepmother.",10.9869,/a94IHwd6t2oXKy5KWTvaEnAs6Ux.jpg,2023-09-13,False,False,6.08,244
0,False,/f133nWlU6yUkZqqwcCXCbTEJWHr.jpg,"[12, 28]",87,Indiana Jones and the Temple of Doom,en,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",11.5859,/gpdVNUaa4LhRMLfJOPj1AZdhAZ3.jpg,1984-05-23,False,False,7.308,10065
1,False,/3czpqXzFy5UcNuD1AubecRLWkwD.jpg,"[28, 12, 878]",127585,X-Men: Days of Future Past,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,11.7628,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,2014-05-15,False,False,7.53,16186
2,False,/bBK5j3FUk2qy5KtHXMJDLdKH7Ba.jpg,[18],35030,The Young One,en,La joven,"A jazz musician seeks refuge from a lynch mob on a remote island, where he meets a hostile game warden and the young object of his attentions.",13.2387,/vgqmNCe9PKibdGpdWuhA6Ozuso.jpg,1960-09-05,False,False,6.949,59
3,False,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,"[28, 878]",137113,Edge of Tomorrow,en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",12.4933,/nBM9MMa2WCwvMG4IJ3eiGUdbPe6.jpg,2014-05-27,False,False,7.637,14966
4,False,/2CisgvF2HcIVnbMZbSjASCtSgEb.jpg,"[12, 10751, 14, 35, 10749]",2493,The Princess Bride,en,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",12.7321,/2FC9L9MrjBoGHYjYZjdWQdopVYb.jpg,1987-09-25,False,False,7.7,5057
5,False,/tg4IgDUIP2FPAMHZIMo9UQSKoBS.jpg,"[80, 28, 53]",55846,Blitz,en,Blitz,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,10.3694,/qjqmhhc7uLub22mhu4V6DjOBwXM.jpg,2011-05-20,False,False,6.184,1795
6,False,,"[18, 10749]",838365,Cloud,zh,除却巫山,The film mainly tells the ups and downs and lingering love story between the young female writer Liu Yin (Peng Dan) and the young female college student (Deng Jiajia).,11.0816,/39iGoBO0w2R4iY0SrdobkJhjZWT.jpg,2007-06-27,False,False,1.0,2
7,False,/zh6IdheEYinU4TPtorWsjx6qPQE.jpg,"[878, 10749, 35]",792307,Poor Things,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",10.8663,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,2023-12-07,False,False,7.647,5441
8,False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"[16, 10751, 14]",16859,Kiki's Delivery Service,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",11.76,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,False,False,7.833,4535
9,False,/xuLA0pii2IMJW2puT7EvJtgpg0H.jpg,"[28, 12, 10751, 35]",675353,Sonic the Hedgehog 2,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",10.1092,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-03-30,False,False,7.4,5834
10,False,/kJaRWmy1BGq3pHyE94LOTteiHer.jpg,"[28, 18, 9648, 53]",2501,The Bourne Identity,en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",11.0125,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,2002-06-14,False,False,7.475,10028
11,False,/sI6uCeF8mUlZx22mFfHSi9W3XQ9.jpg,"[10402, 35, 10749, 18]",843527,The Idea of You,en,The Idea of You,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",12.012,/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,2024-05-02,False,False,7.3,1914
12,False,/vOV4Qy3g791OTzEndiSGoJwuI2M.jpg,"[53, 28, 12, 18, 14]",1401778,Turbulence,en,Turbulence,"Young married couple Zach and Emmy decide to take a hot air balloon trip across the Italian Dolomites to rekindle their relationship. When they and pilot Harry are joined by a third passenger, Julia, events unfold in ways they could never imagine five thousand meters in the air.",11.1621,/jRuiKL4S9UpLma2ZlM47xIu2gbe.jpg,2025-11-26,False,False,6.6,112
13,False,/9IUQL0jr8Aqvy3ugWheHTCGonrU.jpg,"[18, 35, 10749]",82693,Silver Linings Playbook,en,Silver Linings Playbook,"After losing his job and wife, and spending time in an institution, a former teacher winds up living with his parents. He wants to rebuild his life and reconcile with his wife, but his father would be happy if he shared his obsession with the Philadelphia Eagles. Things get complicated when he meets Tiffany Maxwell who offers to help him reconnect with his wife if he will do something very important for her in exchange.",11.1161,/fhHB1uvfFKKFbj6bTKE8xdtsjKi.jpg,2012-11-16,False,False,7.15,12609
14,False,/giYuvpmpZbwkT3NtX4WdNYqGhxw.jpg,[35],8363,Superbad,en,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,12.7912,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-08-17,False,False,7.26,8019
15,False,/nzSjTiecdosBfwMGAdpt9CxltCI.jpg,[27],377,A Nightmare on Elm Street,en,A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",10.6467,/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,1984-11-09,False,False,7.3,5684
16,False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,Bullet Train,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",12.1438,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,2022-08-03,False,False,7.413,7448
17,False,/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,"[27, 9648, 53]",493922,Hereditary,en,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",10.8033,/hjlZSXM86wJrfCv5VKfR5DI2VeU.jpg,2018-06-07,False,False,7.293,8507
